source	target	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dip_url
Q99558	P61160	1	0	0	0	0	0	
P12931	Q8N556	1	0	0	0	0	0	
Q8N556	P12931	1	0	0	0	0	0	
P06241	Q86WV1	1	1	0	1	1	0	
P68400	P06401	1	0	0	0	0	0	
P04629	Q92529	1	1	0	1	1	0	
Q96QT4	P28289	1	0	0	0	0	0	
P06241	O75955	1	0	0	0	0	0	
Q99683	P45983	1	1	0	1	1	0	
P07948	Q9Y6Y9	1	0	0	0	0	0	
P68400	Q00987	1	0	0	0	0	0	
P68400	O75582	1	0	0	0	0	0	
Q02156	Q9H9S0	1	0	0	0	0	0	
P27361	P41212	1	0	0	0	0	0	
Q9P0L2	Q155Q3	1	0	0	0	0	0	
P45983	P10636	1	1	0	1	1	0	
P28482	P19878	1	0	0	0	0	0	
P68400	Q96RL1	1	0	0	0	0	0	
P48729	Q00535	1	0	0	0	0	0	
P17612	O00141	1	0	0	0	0	0	
P68400	Q13148	1	0	0	0	0	0	
P17612	P50895	1	0	0	0	0	0	
P27361	Q05209	1	0	0	0	0	0	
P14618	Q00987	1	0	0	0	0	0	
O14965	O43379	1	0	0	0	0	0	
P00533	P35222	1	1	1	1	1	1	
P35222	P00533	1	1	0	0	0	0	
Q9NQU5	Q00987	1	1	0	1	1	0	
Q13535	P42771	1	0	0	0	0	0	
Q13131	O95239	1	0	0	0	0	0	
P49841	O43623	1	0	0	0	0	0	
P14618	P36956	1	0	0	0	0	0	
P49841	Q14896	1	0	0	0	0	0	
P28482	Q15746	1	1	0	1	1	0	
P68400	O14958	1	0	0	0	0	0	
P12931	P08559	1	0	0	0	0	0	
O95835	Q02241	1	0	0	0	0	0	
P49841	Q15853	1	0	0	0	0	0	
P06213	P60484	1	0	0	0	0	0	
Q08881	Q9H4E7	1	0	0	0	0	0	
P12931	Q9NZQ3	1	0	0	0	0	0	
P28482	Q15700	1	0	0	0	0	0	
P12931	Q13002	1	0	0	0	0	0	
P17252	P08833	1	0	0	0	0	0	
O96017	Q9NY61	1	0	0	0	0	0	
P28482	P32121	1	0	0	0	0	0	
P32121	P28482	1	0	1	0	0	0	
P68400	P41002	1	0	0	0	0	0	
Q05397	Q9H9S0	1	0	0	0	0	0	
P12931	P49279	1	0	0	0	0	0	
P27361	P10301	1	0	0	0	0	0	
P41279	Q04637	1	0	0	0	0	0	
P49841	P13051	1	0	0	0	0	0	
O00141	Q9BUB5	1	0	0	0	0	0	
P12931	Q96P31	1	0	0	0	0	0	
P17612	Q07352	1	0	0	0	0	0	
P48729	P18846	1	0	0	0	0	0	
P06493	P49792	1	0	0	0	0	0	
Q13131	Q7Z628	1	0	0	0	0	0	
Q6P2M8	P07900	1	0	0	0	0	0	
P06213	Q13017	1	0	0	0	0	0	
P06241	Q96J02	1	0	0	0	0	0	
P68400	P55042	1	0	0	0	0	0	
P33981	O60566	1	0	0	0	0	0	
O15111	P35222	1	0	0	0	0	0	
P19784	P35222	1	1	0	1	1	0	
Q13535	P40692	1	0	0	0	0	0	
P00519	Q9Y6H1	1	0	0	0	0	0	
P06493	Q9H4X1	1	0	0	0	0	0	
Q9H4X1	P06493	1	0	0	0	0	0	
P23443	O94763	1	0	0	0	0	0	
P43250	Q16625	1	0	0	0	0	0	
P17252	P00749	1	0	0	0	0	0	
P17612	Q01130	1	0	0	0	0	0	
P07948	P00519	1	1	0	1	1	0	
Q16539	Q92993	1	0	0	0	0	0	
P15056	Q92934	1	0	0	0	0	0	
P17252	P53004	1	0	0	0	0	0	
P25098	P21731	1	0	1	1	0	1	
O96013	Q92974	1	0	0	0	0	0	
P49841	P41236	1	0	0	0	0	0	
P78527	P52945	1	0	0	0	0	0	
O14757	Q12888	1	0	0	0	0	0	
Q05513	Q8IX03	1	0	0	0	0	0	
P11309	Q99801	1	0	0	0	0	0	
Q05513	Q15466	1	0	0	0	0	0	
Q05655	Q96D96	1	0	0	0	0	0	
Q96GD4	Q96FF9	1	0	0	0	0	0	
P37023	P17813	1	0	0	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=11080
P17612	P23771	1	0	0	0	0	0	
Q9UHD2	Q96FA3	1	0	0	0	0	0	
P68400	P46527	1	0	0	0	0	0	
P49841	Q16236	1	0	0	0	0	0	
P53778	Q12959	1	0	0	0	0	0	
P27361	Q8NET8	1	0	0	0	0	0	
P12931	Q7Z3C6	1	0	0	0	0	0	
P12931	Q00987	1	0	0	0	0	0	
Q05513	O43175	1	0	0	0	0	0	
P51817	O43541	1	0	0	0	0	0	
O43318	P23588	1	1	0	1	1	0	
P06239	O14543	1	1	0	1	1	0	
P49841	P58012	1	0	0	0	0	0	
P49841	P30291	1	0	0	0	0	0	
Q9BWU1	O00303	1	1	0	1	1	0	
Q9UHD2	Q9BRV8	1	0	0	0	0	0	
Q15139	O75628	1	0	0	0	0	0	
O75716	Q9Y295	1	0	0	0	0	0	
Q8IV63	O75531	1	0	0	0	0	0	
P78527	P18887	1	0	0	0	0	0	
Q16539	Q14721	1	0	0	0	0	0	
P06493	Q9H467	1	0	0	0	0	0	
O43293	Q14457	1	0	0	0	0	0	
P12931	Q9H7P9	1	0	0	0	0	0	
P00533	Q8IVM0	1	0	0	0	0	0	
P31749	P02545	1	0	0	0	0	0	
P17252	Q8N0W4	1	0	0	0	0	0	
Q96GD4	P14136	1	0	0	0	0	0	
P68400	P39687	1	0	0	0	0	0	
P06493	Q9Y6I3	1	1	0	1	1	0	
P24941	Q14191	1	0	0	0	0	0	
P17612	Q05086	1	0	0	0	0	0	
P49841	O75030	1	0	0	0	0	0	
Q13131	Q6TCH7	1	0	0	0	0	0	
P42684	P10636	1	0	0	0	0	0	
P05771	Q9H1D0	1	0	0	0	0	0	
P41279	Q15418	1	0	0	0	0	0	
Q96PY6	P40337	1	0	0	0	0	0	
Q13177	P49023	1	0	0	0	0	0	
P06493	Q9NZJ0	1	0	0	0	0	0	
P17252	Q9UKG1	1	0	0	0	0	0	
P49841	O75122	1	0	0	0	0	0	
P53350	Q9Y6D9	1	0	0	0	0	0	
P46020	P11216	1	1	0	1	1	0	
Q13315	O43504	1	0	0	0	0	0	
P06493	Q96Q89	1	0	0	0	0	0	
Q13043	Q06830	1	0	0	0	0	0	
P41743	Q4VCS5	1	0	0	0	0	0	
P12931	O75604	1	0	0	0	0	0	
P45983	Q9Y6Q9	1	0	0	0	0	0	
P17612	Q92736	1	1	0	1	1	0	
P31749	Q13950	1	0	0	0	0	0	
P53350	Q9Y265	1	0	0	0	0	0	
Q8IW41	O60229	1	0	0	0	0	0	
P17612	Q86V87	1	0	0	0	0	0	
P25098	P08172	1	0	1	1	0	1	
P07948	O14920	1	0	0	0	0	0	
Q15139	P50552	1	1	0	1	1	0	
P06493	Q9UPP1	1	0	0	0	0	0	
P00533	Q14164	1	0	0	0	0	0	
Q9NYY3	O15350	1	0	0	0	0	0	
P52333	P29353	1	1	0	1	1	0	
O75385	A2RUS2	1	0	0	0	0	0	
P17612	O43526	1	0	0	0	0	0	
P78527	Q15648	1	0	0	0	0	0	
P53355	O95786	1	0	0	0	0	0	
P51812	P32314	1	0	0	0	0	0	
P17612	P14136	1	0	0	0	0	0	
P31749	Q14CB8	1	0	0	0	0	0	
P49841	Q9NRR4	1	0	0	0	0	0	
P12931	O14641	1	0	0	0	0	0	
Q15759	P04179	1	0	0	0	0	0	
P16591	Q16555	1	0	0	0	0	0	
P06493	Q16665	1	0	0	0	0	0	
Q9HC98	P52948	1	0	0	0	0	0	
Q13315	P60484	1	0	0	0	0	0	
Q16539	P17844	1	0	0	0	0	0	
P49841	Q9Y6K9	1	0	0	0	0	0	
Q96KB5	Q96S44	1	0	0	0	0	0	
A9UF07	P46109	1	0	0	0	0	0	
P31749	Q06187	1	0	0	0	0	0	
O15264	Q00613	1	0	0	0	0	0	
P68400	Q03112	1	0	0	0	0	0	
P49840	Q16584	1	0	0	0	0	0	
P00519	Q9UL17	1	0	0	0	0	0	
P17252	P60983	1	0	0	0	0	0	
P17612	Q06124	1	0	0	0	0	0	
O14965	Q8NHV4	1	0	0	0	0	0	
P53350	O95613	1	0	0	0	0	0	
Q9BXM7	Q6NUN9	1	0	0	0	0	0	
Q13535	Q9NZC9	1	0	0	0	0	0	
P24941	Q14247	1	0	0	0	0	0	
P12931	O75955	1	0	0	0	0	0	
P42345	O95817	1	0	0	0	0	0	
O14757	Q92974	1	0	0	0	0	0	
P68400	P32121	1	1	0	1	1	0	
P17612	Q92917	1	0	0	0	0	0	
P17252	Q13418	1	1	0	1	1	0	
P68400	P49959	1	0	0	0	0	0	
P49841	P15924	1	0	0	0	0	0	
P31749	P29375	1	0	0	0	0	0	
P78527	O43918	1	0	0	0	0	0	
P05129	P10636	1	0	0	0	0	0	
P49137	O15511	1	1	0	1	1	0	
P05771	Q07869	1	1	0	1	1	0	
P49841	P53805	1	0	0	0	0	0	
P17252	Q8WTQ7	1	0	0	0	0	0	
P17252	Q12809	1	0	0	0	0	0	
P42345	Q00613	1	0	0	0	0	0	
P17252	P36897	1	0	0	0	0	0	
P27361	Q9H8Y8	1	0	0	0	0	0	
P17612	Q9Y4C1	1	0	0	0	0	0	
O60285	P53350	1	0	0	0	0	0	
P53350	O60285	1	0	0	0	0	0	
P31749	P19634	1	1	0	1	1	0	
P51812	Q16821	1	0	0	0	0	0	
P17612	Q06210	1	0	0	0	0	0	
Q00535	Q9Y210	1	0	0	0	0	0	
P06493	P21333	1	0	0	0	0	0	
Q99759	P08151	1	0	0	0	0	0	
P17252	O75469	1	0	0	0	0	0	
O14965	O15360	1	0	0	0	0	0	
P43405	Q9GZY6	1	1	0	1	1	0	
Q16539	P55273	1	0	0	0	0	0	
O14965	O14777	1	0	0	0	0	0	
O15530	Q99683	1	0	0	0	0	0	
Q99683	O15530	1	0	0	0	0	0	
Q13177	Q70Z35	1	0	0	0	0	0	
O75385	P19367	1	0	0	0	0	0	
Q96GD4	Q9Y266	1	0	0	0	0	0	
P24941	P78317	1	0	0	0	0	0	
P49760	O60829	1	0	0	0	0	0	
Q05513	Q6STE5	1	0	0	0	0	0	
P17612	Q9Y2K6	1	0	0	0	0	0	
P31749	Q9UKV3	1	0	0	0	0	0	
O60674	P62993	1	1	0	1	1	0	
P24941	Q02539	1	0	0	0	0	0	
Q13627	O76039	1	0	0	0	0	0	
Q13555	P98082	1	0	0	0	0	0	
P24941	O75469	1	0	1	1	0	1	
P17252	Q9UH77	1	0	0	0	0	0	
P07948	O43823	1	0	0	0	0	0	
P17252	O60941	1	0	0	0	0	0	
Q9H2X6	P57682	1	0	0	0	0	0	
P45983	Q96FI4	1	0	0	0	0	0	
Q9UEW8	Q13621	1	0	0	0	0	0	
O14920	P19438	1	0	0	0	0	0	
P19438	O14920	1	1	0	0	0	0	
P49137	P09917	1	0	0	0	0	0	
P28482	O94811	1	0	0	0	0	0	
P68400	P08195	1	0	0	0	0	0	
P24941	Q92698	1	0	0	0	0	0	
Q96SB4	Q9BWF3	1	0	0	0	0	0	
P28482	Q96Q27	1	0	0	0	0	0	
P00519	P17275	1	0	0	0	0	0	
O14965	Q14194	1	0	0	0	0	0	
P68400	Q14005	1	0	0	0	0	0	
P24941	O60934	1	0	0	0	0	0	
Q13153	Q15365	1	0	0	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=196753
Q16539	P56817	1	0	0	0	0	0	
Q00535	P07196	1	0	0	0	0	0	
Q00535	Q16236	1	0	0	0	0	0	
Q9UM73	Q06124	1	1	0	1	1	0	
P06241	P54646	1	0	0	0	0	0	
P54646	P06241	1	0	0	0	0	0	
P07948	P60484	1	0	0	0	0	0	
P51955	O15360	1	0	0	0	0	0	
P28482	P17861	1	0	0	0	0	0	
P49137	Q6JBY9	1	0	0	0	0	0	
P28482	Q13164	1	0	0	0	0	0	
P00533	Q9UK17	1	0	0	0	0	0	
P33981	Q9Y6D9	1	1	0	1	1	0	
P25098	P07550	1	1	0	1	1	0	
P17252	P08253	1	0	0	0	0	0	
P31749	Q9Y283	1	0	0	0	0	0	
P49841	Q9Y2X9	1	0	0	0	0	0	
P33981	Q96E14	1	0	0	0	0	0	
P06493	Q38SD2	1	0	0	0	0	0	
O00141	Q9Y2I7	1	0	0	0	0	0	
Q5S007	P62280	1	0	0	0	0	0	
P07948	P32927	1	1	0	1	1	0	
Q96GD4	Q8WYJ6	1	0	0	0	0	0	
Q13131	P49674	1	0	0	0	0	0	
P48729	P11308	1	0	0	0	0	0	
P42680	Q99952	1	0	0	0	0	0	
Q15139	Q15276	1	0	0	0	0	0	
P06213	P53004	1	0	0	0	0	0	
P25098	Q15796	1	0	0	0	0	0	
Q16513	O15553	1	0	0	0	0	0	
P17612	P30273	1	0	0	0	0	0	
P17612	O75762	1	0	0	0	0	0	
Q13464	Q14160	1	0	0	0	0	0	
P68400	Q92784	1	0	0	0	0	0	
P17612	P20265	1	0	0	0	0	0	
P25098	Q14940	1	0	0	0	0	0	
Q5S007	O75061	1	0	0	0	0	0	
Q13177	Q15796	1	0	0	0	0	0	
P53350	Q9BVS4	1	0	0	0	0	0	
P49841	P22670	1	0	0	0	0	0	
P45983	P29966	1	0	0	0	0	0	
P17252	P04004	1	0	0	0	0	0	
P33981	P54132	1	0	0	0	0	0	
Q15139	Q9BST9	1	0	0	0	0	0	
P48729	O94916	1	0	0	0	0	0	
O14965	Q15398	1	1	0	1	1	0	
P17252	O94992	1	0	0	0	0	0	
Q00535	Q16555	1	1	0	1	1	0	
Q15418	Q07889	1	0	0	0	0	0	
P05771	Q96PH1	1	0	0	0	0	0	
Q13153	P24844	1	0	0	0	0	0	
P25098	O95398	1	0	0	0	0	0	
P68400	P01106	1	0	0	0	0	0	
P31749	P33778	1	0	0	0	0	0	
P27361	P14784	1	0	0	0	0	0	
Q13535	Q9UH99	1	0	0	0	0	0	
Q13237	P04626	1	0	0	0	0	0	
Q9UQM7	P05556	1	0	0	0	0	0	
P06493	Q14135	1	0	0	0	0	0	
P49137	P17844	1	0	0	0	0	0	
O96017	Q9H4B4	1	1	0	0	0	0	
Q9H4B4	O96017	1	1	0	1	1	0	
Q13315	P27707	1	0	0	0	0	0	
P54646	P08151	1	0	0	0	0	0	
P68400	P10242	1	0	0	0	0	0	
P49841	Q9NS23	1	0	0	0	0	0	
Q05513	Q9Y6Q9	1	0	0	0	0	0	
P49137	P18615	1	0	0	0	0	0	
Q02156	O14649	1	0	0	0	0	0	
P43250	Q15722	1	0	0	0	0	0	
P06213	Q99704	1	1	0	1	1	0	
P17612	P09917	1	0	0	0	0	0	
P49841	O75952	1	0	0	0	0	0	
O15530	O60331	1	0	0	0	0	0	
P17612	Q9Y6D6	1	0	0	0	0	0	
P41743	P08151	1	0	0	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190518
P17252	Q15717	1	0	0	0	0	0	
O14757	Q16204	1	0	0	0	0	0	
P17252	Q9HAN9	1	0	0	0	0	0	
Q9BZL6	Q13671	1	0	0	0	0	0	
P17252	O95243	1	0	0	0	0	0	
Q13554	O14490	1	0	0	0	0	0	
Q15118	P08559	1	0	1	1	0	1	
P06493	P16220	1	0	0	0	0	0	
P68400	Q99638	1	0	0	0	0	0	
P52333	P35222	1	0	0	0	0	0	
Q92630	O75449	1	0	0	0	0	0	
P53350	P18031	1	0	0	0	0	0	
P06493	Q5TB30	1	0	0	0	0	0	
P49674	Q9Y6Q9	1	0	0	0	0	0	
P42345	O96018	1	0	0	0	0	0	
Q86Y07	P38432	1	0	0	0	0	0	
P17252	O15350	1	0	0	0	0	0	
P49841	Q6U7Q0	1	0	0	0	0	0	
P06239	Q13291	1	1	0	1	1	0	
Q7KZI7	P56524	1	0	0	0	0	0	
P33981	Q96PE2	1	0	0	0	0	0	
P06493	Q9NTG7	1	0	0	0	0	0	
P49841	P12524	1	0	0	0	0	0	
P28482	O95863	1	0	0	0	0	0	
Q05513	P78563	1	0	0	0	0	0	
Q7KZI7	Q9UQL6	1	0	0	0	0	0	
P49840	P17812	1	0	0	0	0	0	
Q15831	Q13131	1	1	0	1	1	0	
P17252	Q9NRF2	1	0	0	0	0	0	
P31749	P08047	1	0	0	0	0	0	
P17612	O76054	1	0	0	0	0	0	
P24941	P28324	1	0	0	0	0	0	
Q9P286	P15976	1	0	0	0	0	0	
P31749	P55316	1	0	0	0	0	0	
P45983	Q8N122	1	0	0	0	0	0	
P24941	P62324	1	0	0	0	0	0	
P51813	Q16611	1	0	0	0	0	0	
P24941	Q8WYH8	1	0	0	0	0	0	
P41240	P07947	1	0	1	1	0	1	
P31749	Q92794	1	0	0	0	0	0	
P06239	Q9NP31	1	0	0	0	0	0	
Q9NP31	P06239	1	0	0	0	0	0	
P24723	P09211	1	0	0	0	0	0	
P51813	P56945	1	0	0	0	0	0	
P53350	Q9Y2I6	1	1	0	1	1	0	
Q9Y2I6	P53350	1	0	0	0	0	0	
P45984	P52945	1	0	0	0	0	0	
P12931	P19404	1	0	0	0	0	0	
O96013	O00401	1	0	0	0	0	0	
P00519	Q14498	1	0	0	0	0	0	
O00141	P28482	1	0	1	1	0	1	
P28482	O00141	1	0	0	0	0	0	
Q15139	O00206	1	0	0	0	0	0	
P68400	P14598	1	0	0	0	0	0	
Q13043	Q14457	1	0	0	0	0	0	
P17252	O94759	1	0	0	0	0	0	
P24941	Q99728	1	1	0	1	1	0	
Q9UQM7	P26678	1	0	0	0	0	0	
P00519	Q92769	1	0	0	0	0	0	
P24941	Q07820	1	0	0	0	0	0	
P68400	O95477	1	0	0	0	0	0	
P06493	Q9UHD8	1	0	0	0	0	0	
O14920	Q14653	1	1	0	1	1	0	
P68400	Q9UKD2	1	0	0	0	0	0	
Q16539	Q06330	1	0	0	0	0	0	
P12931	Q969H4	1	0	0	0	0	0	
P17612	P06239	1	0	0	0	0	0	
P11309	P10275	1	0	0	0	0	0	
Q13131	O95278	1	0	0	0	0	0	
Q16539	P02511	1	0	0	0	0	0	
O75116	Q92673	1	0	0	0	0	0	
O14757	P12931	1	0	0	0	0	0	
P45983	P11802	1	0	0	0	0	0	
P06239	P05107	1	0	0	0	0	0	
P06239	P15498	1	1	0	1	1	0	
A9UF07	P62993	1	0	0	0	0	0	
Q15139	P05549	1	0	0	0	0	0	
P00533	Q8NFJ5	1	0	0	0	0	0	
Q9H4A3	O94913	1	0	0	0	0	0	
P45983	P36956	1	0	0	0	0	0	
P17252	P81274	1	0	0	0	0	0	
P04626	O43157	1	0	0	0	0	0	
Q00535	Q02750	1	0	1	1	0	1	
P17612	Q99259	1	0	0	0	0	0	
Q02156	O94925	1	0	0	0	0	0	
Q00535	Q96KR7	1	0	0	0	0	0	
P12931	O15259	1	0	0	0	0	0	
P27361	Q04637	1	0	0	0	0	0	
P00533	Q92952	1	0	0	0	0	0	
P31749	Q13009	1	0	0	0	0	0	
Q16539	P17181	1	0	0	0	0	0	
P05771	P29353	1	0	0	0	0	0	
P42684	P01112	1	0	0	0	0	0	
P17612	Q9H0K1	1	0	1	1	0	1	
P06493	P98170	1	0	0	0	0	0	
Q96GD4	P35659	1	0	0	0	0	0	
P06493	Q96R06	1	0	0	0	0	0	
P00519	O94916	1	0	0	0	0	0	
Q13153	Q96T58	1	0	0	0	0	0	
P68400	Q9Y237	1	0	0	0	0	0	
A9UF07	P11274	1	0	0	0	0	0	
Q96GD4	O95235	1	0	0	0	0	0	
P06241	O75051	1	0	0	0	0	0	
P31749	P19544	1	0	0	0	0	0	
P17612	P21980	1	0	0	0	0	0	
P06239	P14784	1	1	0	1	1	0	
P14784	P06239	1	0	1	0	0	0	
O14936	P58400	1	0	0	0	0	0	
P31749	Q92879	1	0	0	0	0	0	
P28482	Q96I25	1	0	0	0	0	0	
P48736	Q01105	1	0	0	0	0	0	
Q9UQM7	P31645	1	0	0	0	0	0	
Q9BUB5	P09651	1	0	0	0	0	0	
P06241	P11137	1	1	0	1	1	0	
P23443	Q06787	1	0	0	0	0	0	
Q14164	O95644	1	0	0	0	0	0	
P68400	O75376	1	0	0	0	0	0	
P27361	Q8WX93	1	0	0	0	0	0	
O14965	Q14980	1	0	0	0	0	0	
P68400	P78344	1	0	0	0	0	0	
P17252	P49685	1	0	0	0	0	0	
Q99683	Q15691	1	0	0	0	0	0	
P49841	O95271	1	0	0	0	0	0	
P17252	Q15172	1	0	0	0	0	0	
Q9UM73	P50552	1	0	0	0	0	0	
P17252	P41091	1	0	0	0	0	0	
P42345	Q9P2Y5	1	0	0	0	0	0	
P17252	P16150	1	0	0	0	0	0	
Q9UQB9	O75410	1	0	0	0	0	0	
Q15418	Q2M1Z3	1	0	0	0	0	0	
P06493	O94762	1	0	0	0	0	0	
P68400	P11831	1	1	0	1	1	0	
P51812	P05198	1	0	0	0	0	0	
P06239	P42229	1	1	0	1	1	0	
Q05513	P35222	1	0	0	0	0	0	
Q13976	P41220	1	1	0	1	1	0	
P17252	Q05940	1	0	0	0	0	0	
P31749	Q9UPY5	1	0	0	0	0	0	
Q9NRM7	Q8NHZ8	1	0	0	0	0	0	
O00141	O00213	1	0	0	0	0	0	
O14920	Q04864	1	0	0	0	0	0	
Q9UQM7	P51790	1	0	0	0	0	0	
P68400	P35226	1	0	0	0	0	0	
Q9UQM7	P43003	1	0	0	0	0	0	
P07948	O15492	1	1	0	1	1	0	
Q12866	P51692	1	0	0	0	0	0	
P17612	Q9HCR9	1	0	0	0	0	0	
P06493	Q9BYG3	1	0	0	0	0	0	
P17612	P17812	1	0	0	0	0	0	
P68400	Q9UMD9	1	0	0	0	0	0	
Q96PY6	Q92698	1	0	0	0	0	0	
Q96GD4	Q17R91	1	0	0	0	0	0	
P31751	Q92908	1	0	0	0	0	0	
P06493	Q8NHV4	1	0	0	0	0	0	
P12931	Q16595	1	0	0	0	0	0	
Q9H2X6	Q96EB6	1	0	0	0	0	0	
Q02779	Q92630	1	1	0	1	1	0	
P54646	O43524	1	0	0	0	0	0	
Q96GD4	Q13761	1	0	0	0	0	0	
P17252	P68431	1	0	0	0	0	0	
Q9UQM7	Q04760	1	0	0	0	0	0	
P31749	Q99502	1	0	0	0	0	0	
P17252	O14745	1	1	0	1	1	0	
Q15418	Q53EL6	1	0	0	0	0	0	
P49674	Q13114	1	0	0	0	0	0	
P68400	P09629	1	0	0	0	0	0	
P23443	Q9BYV9	1	0	0	0	0	0	
Q13535	P06748	1	0	0	0	0	0	
Q04759	P35568	1	1	0	1	1	0	
P36896	O95551	1	0	0	0	0	0	
P49841	Q15208	1	0	0	0	0	0	
P68400	Q9UKX2	1	0	0	0	0	0	
P49137	Q92904	1	0	0	0	0	0	
P06493	Q15398	1	0	0	0	0	0	
Q13563	Q9BZL6	1	0	0	0	0	0	
Q9BZL6	Q13563	1	0	0	0	0	0	
P53350	Q9BQQ3	1	0	0	0	0	0	
P06241	Q15858	1	0	0	0	0	0	
Q8IW41	Q92599	1	0	0	0	0	0	
Q9BX84	P0C0S8	1	0	0	0	0	0	
Q04759	O14974	1	0	0	0	0	0	
P68400	Q03014	1	0	0	0	0	0	
Q05513	Q8N2W9	1	0	0	0	0	0	
P68400	P36955	1	0	0	0	0	0	
P17612	P47736	1	0	0	0	0	0	
P06493	Q9UQR0	1	0	0	0	0	0	
Q15831	Q13485	1	0	0	0	0	0	
O14965	P17612	1	0	0	0	0	0	
P17612	O14965	1	1	0	1	1	0	
P54646	Q9BXM7	1	0	0	0	0	0	
P06493	Q96RL1	1	0	0	0	0	0	
P17252	Q8NER1	1	0	0	0	0	0	
P17612	Q68EM7	1	0	0	0	0	0	
P12931	P32248	1	0	0	0	0	0	
P17612	Q9NP71	1	0	0	0	0	0	
P28482	Q9BTL3	1	0	0	0	0	0	
P31751	Q04656	1	0	0	0	0	0	
P17612	P11473	1	0	0	0	0	0	
Q16539	Q99958	1	0	0	0	0	0	
P48729	P02730	1	0	0	0	0	0	
Q13882	P49023	1	1	0	1	1	0	
Q04759	Q3V6T2	1	0	0	0	0	0	
P15056	P33981	1	0	0	0	0	0	
O14757	O75461	1	0	0	0	0	0	
P33981	Q9Y5T5	1	0	0	0	0	0	
P68400	Q9BSI4	1	0	0	0	0	0	
Q9H2X6	Q01196	1	0	0	0	0	0	
P00519	Q14980	1	0	0	0	0	0	
P24941	Q15047	1	0	0	0	0	0	
P49841	P98170	1	0	0	0	0	0	
Q9UEW8	Q9Y6R1	1	0	0	0	0	0	
O96017	O00716	1	0	0	0	0	0	
Q14012	Q05469	1	0	0	0	0	0	
P11309	Q13761	1	0	0	0	0	0	
P17612	O75376	1	0	0	0	0	0	
Q13131	Q14457	1	0	0	0	0	0	
P12931	Q96KB5	1	0	0	0	0	0	
P53350	Q15022	1	0	0	0	0	0	
Q15418	Q9HC62	1	0	0	0	0	0	
Q13535	Q8N163	1	0	0	0	0	0	
P17612	P43694	1	0	0	0	0	0	
Q96GD4	Q53HL2	1	0	0	0	0	0	
P17612	P24385	1	0	0	0	0	0	
P17252	P13569	1	0	0	0	0	0	
P31749	O95999	1	0	0	0	0	0	
P06493	Q8IWB6	1	0	0	0	0	0	
P17612	Q93034	1	0	0	0	0	0	
P05771	P35548	1	0	0	0	0	0	
Q13131	P15056	1	0	0	0	0	0	
P28482	Q02224	1	0	0	0	0	0	
P05771	Q9UBU3	1	0	0	0	0	0	
P68400	P40337	1	0	0	0	0	0	
Q9Y5P4	Q01955	1	0	0	0	0	0	
O14965	P49810	1	0	0	0	0	0	
Q9UQM7	O00631	1	0	0	0	0	0	
Q9UQM7	Q4G163	1	0	1	1	0	1	
P68400	P42892	1	0	0	0	0	0	
P27361	P04626	1	0	0	0	0	0	
P31749	O15360	1	0	0	0	0	0	
Q13131	P43405	1	0	0	0	0	0	
P06493	Q02952	1	0	0	0	0	0	
P17612	Q9Y259	1	0	0	0	0	0	
O75116	O95644	1	0	0	0	0	0	
P68400	P21673	1	0	0	0	0	0	
Q99683	Q9Y3F4	1	0	0	0	0	0	
Q05655	P15407	1	0	0	0	0	0	
P17252	P55087	1	0	0	0	0	0	
P49841	O00429	1	0	0	0	0	0	
P27361	Q9NRF2	1	0	0	0	0	0	
P53350	Q9Y5T5	1	0	0	0	0	0	
Q05655	P04406	1	0	0	0	0	0	
P17612	O15392	1	0	0	0	0	0	
P17252	Q15311	1	0	0	0	0	0	
P11362	P24752	1	0	0	0	0	0	
O14965	Q96EZ8	1	0	0	0	0	0	
O75385	O00560	1	0	0	0	0	0	
P28482	O94953	1	0	0	0	0	0	
Q16539	Q8WYK2	1	0	0	0	0	0	
P17252	P02786	1	0	0	0	0	0	
Q05397	P23634	1	0	0	0	0	0	
Q15746	O14950	1	1	0	1	1	0	
P41743	Q8TEW0	1	1	0	1	1	0	
P17252	O95786	1	0	0	0	0	0	
P48730	P53041	1	0	0	0	0	0	
P09619	Q13769	1	0	0	0	0	0	
P49841	O60341	1	0	0	0	0	0	
P04626	Q9BXH1	1	0	0	0	0	0	
P06493	P11387	1	0	0	0	0	0	
Q00535	P35222	1	0	0	0	0	0	
O75385	O15027	1	0	0	0	0	0	
Q16539	Q969V6	1	0	0	0	0	0	
P06241	P06127	1	1	0	1	1	0	
P12931	P53801	1	0	0	0	0	0	
Q16539	Q9BR76	1	0	0	0	0	0	
P24941	Q96T88	1	0	0	0	0	0	
Q15759	P13807	1	0	0	0	0	0	
O14757	O15294	1	0	0	0	0	0	
O14920	P23396	1	0	0	0	0	0	
P68400	P54252	1	0	0	0	0	0	
O43318	Q01094	1	0	0	0	0	0	
P12931	P35790	1	0	0	0	0	0	
P35790	P12931	1	0	0	0	0	0	
P05771	P35637	1	0	0	0	0	0	
P17252	P35900	1	0	0	0	0	0	
Q9P289	Q9Y4P1	1	0	0	0	0	0	
P49841	O15294	1	0	0	0	0	0	
